id,name,type,latitude,longitude,capacity,operating_hours,features
null,본죽&비빔밥cafe 구미형곡송정점,restaurant,36.114072,128.339543,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""퓨전요리"", ""퓨전한식"", ""본죽&비빔밥cafe""]}"
null,봉가네식당,restaurant,36.120761,128.34097,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,봉구스밥버거 사곡점,restaurant,36.09783,128.358789,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""주먹밥"", ""봉구스밥버거""]}"
null,부강알탕초밥,restaurant,36.115632,128.340652,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""일식"", ""초밥,롤""]}"
null,부뚜막김치찜 구미상모점,restaurant,36.089062,128.357197,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""찌개,전골"", ""부뚜막김치찜""]}"
null,부산회센타,restaurant,36.099522,128.384868,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해물,생선"", ""회""]}"
null,북경루,restaurant,36.101256,128.38383,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""중식""]}"
null,북경양꼬치,restaurant,36.094992,128.358266,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""중식"", ""양꼬치""]}"
null,분식하는아제,fastfood,36.094696,128.358004,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""분식""]}"
null,블랑제리길,restaurant,36.088424,128.370224,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""간식"", ""제과,베이커리""]}"
null,블루라인,bar,36.101216,128.384517,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집"", ""호프,요리주점""]}"
null,비내리는대포차,bar,36.087033,128.354689,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집"", ""실내포장마차""]}"
null,비산가든,restaurant,36.123025,128.3782,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""닭요리""]}"
null,비산골식당,restaurant,36.122624,128.380068,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,비산반점,restaurant,36.119805,128.37901,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""중식"", ""중국요리""]}"
null,비산지오,restaurant,36.121747,128.380142,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""한정식""]}"
null,비산한식뷔페,cafeteria,36.122311,128.378707,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""뷔페"", ""한식뷔페""]}"
null,비스트로플로리안,restaurant,36.090362,128.358999,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,빵집오빠 구미상모점,restaurant,36.086151,128.355725,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""간식"", ""제과,베이커리"", ""빵집오빠""]}"
null,빵퍼주는집,restaurant,36.101069,128.384777,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""간식"", ""제과,베이커리""]}"
null,뼈대있는감자탕삼계탕,restaurant,36.090105,128.358593,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""감자탕""]}"
null,사곡돼지한판,restaurant,36.098991,128.357768,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": []}"
null,사곡통닭 사곡점,restaurant,36.09817,128.358776,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""치킨""]}"
null,산더미미성돼지국밥 원평점,restaurant,36.124509,128.343147,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": []}"
null,산아래,restaurant,36.122782,128.347248,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,산호횟집,restaurant,36.117469,128.346183,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해물,생선"", ""회""]}"
null,삼겹세상 본점,restaurant,36.121487,128.360953,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,삼겹세상 송정점,restaurant,36.116195,128.340275,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""삼겹살""]}"
null,삼겹파티 공단점,restaurant,36.101306,128.384837,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,삼복식당,restaurant,36.123415,128.361955,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""한정식""]}"
null,삼부한식뷔페,cafeteria,36.114115,128.34998,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""뷔페"", ""한식뷔페""]}"
null,삼시세끼 구미상모점,restaurant,36.087739,128.355957,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""국밥""]}"
null,삼천포회집,restaurant,36.12516,128.342169,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해물,생선"", ""회""]}"
null,삼포수산식당,restaurant,36.117448,128.346814,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해물,생선"", ""회""]}"
null,상모숯불화로구이,restaurant,36.089559,128.356698,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""한정식""]}"
null,상모주막,bar,36.087605,128.355144,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집"", ""호프,요리주점""]}"
null,상진식육식당,restaurant,36.122449,128.382429,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,상하이반점,restaurant,36.100604,128.385004,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""중식"", ""중국요리""]}"
null,상해반점,restaurant,36.10721,128.365651,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""중식"", ""중국요리""]}"
null,새로이식당,restaurant,36.092449,128.391199,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": []}"
null,샘천식당,restaurant,36.097423,128.358735,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""한정식""]}"
null,샤브르 정원 구미시청점,restaurant,36.11742,128.344705,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""샤브샤브""]}"
null,서가정부대찌개,restaurant,36.096991,128.359014,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""찌개,전골""]}"
null,서연인황금송아지,restaurant,36.096109,128.356687,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,서울왕십리왕족발보쌈 사곡본점,restaurant,36.097996,128.359725,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""족발,보쌈""]}"
null,서울집,restaurant,36.101721,128.384108,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,서진식당,restaurant,36.111945,128.3648,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,서창식황해수육 구미송정점,restaurant,36.116528,128.342537,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""서창식황해수육""]}"
null,선비꼬마김밥 구미공단점,fastfood,36.101811,128.384548,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""분식""]}"
null,선비꼬마김밥 상모사곡점,fastfood,36.086506,128.355306,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""분식"", ""선비꼬마김밥""]}"
null,선산대한곱창,restaurant,36.109655,128.339426,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""곱창,막창""]}"
null,선산대한곱창 사곡점,restaurant,36.097431,128.358677,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""곱창,막창""]}"
null,섬마을생선굽는집 상모사곡점,restaurant,36.093163,128.360661,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해물,생선""]}"
null,성주골식당,restaurant,36.123275,128.361952,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,세정,restaurant,36.117611,128.339961,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해물,생선"", ""추어""]}"
null,세정복어 생대구,restaurant,36.101414,128.384814,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,소문난부자돼지국밥 상모사곡점,restaurant,36.085574,128.355937,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""국밥""]}"
null,소문난장족발,restaurant,36.123357,128.361798,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""족발,보쌈""]}"
null,소반,restaurant,36.109748,128.339472,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,소신,restaurant,36.098993,128.358305,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""갈비""]}"
null,속초코다리냉면갈비탕 공단점,restaurant,36.10139,128.38504,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""냉면""]}"
null,손수만든바른순대,restaurant,36.109934,128.377964,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""순대""]}"
null,송담추어탕 구미상모점,restaurant,36.087927,128.358296,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해물,생선"", ""추어"", ""송담추어탕""]}"
null,송연생고기,restaurant,36.116722,128.346458,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,송죽회초밥,restaurant,36.124932,128.342827,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""일식"", ""초밥,롤""]}"
null,송학육전육회 신평점,restaurant,36.123721,128.361707,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,수라,restaurant,36.109355,128.341355,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""한정식""]}"
null,수림정,restaurant,36.098854,128.358415,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": []}"
null,수림정손칼국수 상모사곡점,restaurant,36.098825,128.358416,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""국수"", ""칼국수""]}"
null,수복어,restaurant,36.124123,128.361847,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해물,생선"", ""복어""]}"
null,수영돼지국밥 비산점,restaurant,36.121924,128.380122,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""국밥""]}"
null,수제꼬치전문점꾸버찌 송정점,restaurant,36.115542,128.340163,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""야식""]}"
null,수찜닭 직영점,restaurant,36.09994,128.358381,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""닭요리""]}"
null,수찜닭 형곡송정점,restaurant,36.11159,128.339392,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,순 돼지국밥 연탄석쇠불고기,restaurant,36.119761,128.382337,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""국밥""]}"
null,순도리의하루 오늘포차with오늘한 끼 본점,bar,36.116927,128.345158,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집"", ""실내포장마차""]}"
null,순수덮밥 구미상모사곡점,restaurant,36.096352,128.356714,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""순수덮밥""]}"
null,술이나한잔해,bar,36.085688,128.355925,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집"", ""호프,요리주점""]}"
null,숯골원조냉면,restaurant,36.093034,128.3605,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""냉면""]}"
null,숯불치킨참잘하는집 본점,restaurant,36.09644,128.358669,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""치킨""]}"
null,슈퍼떡방앗간,restaurant,36.097733,128.359004,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""간식"", ""떡,한과""]}"
null,스끼동 본점,restaurant,36.115132,128.339857,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""일식""]}"
null,스마일찹쌀꽈배기 송정점,restaurant,36.121939,128.340365,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""간식"", ""제과,베이커리""]}"
null,스시다,restaurant,36.096479,128.35804,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""일식"", ""초밥,롤""]}"
null,스완,bar,36.11714,128.342076,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집"", ""일본식주점""]}"
null,슬로라구,restaurant,36.11528,128.339865,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""양식"", ""이탈리안""]}"
null,시골생막창 공단점,restaurant,36.101384,128.385046,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""곱창,막창""]}"
null,시골집밥상,restaurant,36.09898,128.358735,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,시크릿,bar,36.091978,128.359285,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집""]}"
null,신대구식당,restaurant,36.101682,128.384108,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,신라당베이커리,restaurant,36.106452,128.350931,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""간식"", ""제과,베이커리""]}"
null,신전떡볶이 공단점,fastfood,36.100988,128.384803,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""분식"", ""떡볶이"", ""신전떡볶이""]}"
null,신전떡볶이 상모점,fastfood,36.085719,128.355722,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""분식"", ""떡볶이"", ""신전떡볶이""]}"
null,신지섭의서울깍두기 송정직영점,restaurant,36.115029,128.339678,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""설렁탕""]}"
